"5","Y","622624701","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GCZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉyÉìå^ÉLÉbÉgÇQÇTÇçÇá","2","","",""
"5","Y","622634801","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424DAZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÇPÇOÇçÇá","2","","",""
"5","Y","622634901","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424DBZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÇQÇTÇçÇá","2","","",""
"5","Y","622635001","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GBZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇQÇTÇçÇá","2","","",""
"5","Y","622635101","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GDZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇTÇOÇçÇá","2","","",""
"5","Y","622635201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GEZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉyÉìå^ÉLÉbÉgÇTÇOÇçÇá","2","","",""
"5","Y","622642701","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2492414GAZZZ","Åyî ÅzÉCÉìÉXÉäÉìÉäÉXÉvÉçíçéÀópÉyÉìå^ÉLÉbÉgÇRÇOÇOíPà ÅFÇgÇt","2","","",""
"5","Y","622676001","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GAZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇPÇOÇçÇá","1","","",""
"5","Y","622676101","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GBZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇQÇTÇçÇá","2","","",""
"5","Y","622676201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GDZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇTÇOÇçÇá","2","","",""
"5","Y","622676301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GEZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉyÉìå^ÉLÉbÉgÇTÇOÇçÇá","2","","",""
"5","Y","622954901","","","","","","","","","9930.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","622955001","","","","","","","","","12053.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","629900201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GAZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇPÇOÇçÇá","1","","",""
"5","Y","629900301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GBZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇQÇTÇçÇá","2","","",""
"5","Y","629900401","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GDZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉVÉäÉìÉWÇTÇOÇçÇá","2","","",""
"5","Y","629900501","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GEZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉyÉìå^ÉLÉbÉgÇTÇOÇçÇá","2","","",""
"5","Y","629903201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2439400GAZZZ","Åyî ÅzÉeÉäÉpÉâÉ`ÉhíçéÀópÉLÉbÉgÇUÇOÇOÉ ÇáÅFÇeÇn","2","","",""
"5","Y","629906301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999424GCZZZ","Åyî ÅzÉGÉ^ÉlÉãÉZÉvÉgíçéÀópÉyÉìå^ÉLÉbÉgÇQÇTÇçÇá","2","","",""
"5","Y","629907301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2492414AAZZZ","Åyî ÅzÉCÉìÉXÉäÉìÉäÉXÉvÉçíçéÀâtÇPÇOÇOíPà Å^ÇçÇkÅFÇgÇt","2","","",""
"5","Y","629907501","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2492414GAZZZ","Åyî ÅzÉCÉìÉXÉäÉìÉäÉXÉvÉçíçéÀópÉyÉìå^ÉLÉbÉgÇRÇOÇOíPà ÅFÇgÇt","2","","",""
"5","Y","629911201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GBZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇQÇOÇçÇáÇOÅDÇSÇçÇk","1","","",""
"5","Y","629911301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GDZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇSÇOÇçÇáÇOÅDÇWÇçÇk","1","","",""
"5","Y","629911401","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GFZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉyÉìå^ÉLÉbÉgÇSÇOÇçÇáÇOÅDÇWÇçÇk","1","","",""
"5","Y","629913501","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GBZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇQÇOÇçÇáÇOÅDÇSÇçÇk","1","","",""
"5","Y","629913601","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GDZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇSÇOÇçÇáÇOÅDÇWÇçÇk","1","","",""
"5","Y","629913701","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GFZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉyÉìå^ÉLÉbÉgÇSÇOÇçÇáÇOÅDÇWÇçÇk","1","","",""
"5","Y","629914201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2492415GAZZZ","Åyî ÅzÉCÉìÉXÉäÉìÉAÉXÉpÉãÉgíçéÀópÉyÉìå^ÉLÉbÉgÇRÇOÇOíPà ÅFÇmÇq","2","","",""
"5","Y","629917401","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GAZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇQÇOÇçÇáÇOÅDÇQÇçÇk","2","","",""
"5","Y","629917501","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GCZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇSÇOÇçÇáÇOÅDÇSÇçÇk","2","","",""
"5","Y","629917601","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GGZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇWÇOÇçÇá","2","","",""
"5","Y","629917701","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GEZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉyÉìå^ÉLÉbÉgÇSÇOÇçÇáÇOÅDÇSÇçÇk","2","","",""
"5","Y","629924901","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GAZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇQÇOÇçÇáÇOÅDÇQÇçÇk","2","","",""
"5","Y","629925001","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GCZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇSÇOÇçÇáÇOÅDÇSÇçÇk","2","","",""
"5","Y","629925101","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GGZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉVÉäÉìÉWÇWÇOÇçÇá","2","","",""
"5","Y","629925201","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GEZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉyÉìå^ÉLÉbÉgÇSÇOÇçÇáÇOÅDÇSÇçÇk","2","","",""
"5","Y","629925301","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3999426GHZZZ","Åyî ÅzÉAÉ_ÉäÉÄÉ}ÉuíçéÀópÉyÉìå^ÉLÉbÉgÇWÇOÇçÇá","2","","",""
"5","Y","630011001","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2439400GAZZZ","Åyî ÅzÉeÉäÉpÉâÉ`ÉhíçéÀópÉLÉbÉgÇUÇOÇOÉ ÇáÅFÇeÇn","2","","",""
"5","Y","630011002","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","2439400GAZZZ","Åyî ÅzÉeÉäÉpÉâÉ`ÉhíçéÀópÉLÉbÉgÇUÇOÇOÉ ÇáÅFÇeÇn","2","","",""
"5","Y","640462011","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3399405GAZZZ","Åyî ÅzÉtÉBÉãÉOÉâÉXÉ`ÉÄíçéÀópÉVÉäÉìÉWÇVÇTÉ Çá","2","","",""
"5","Y","640462012","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3399405GBZZZ","Åyî ÅzÉtÉBÉãÉOÉâÉXÉ`ÉÄíçéÀópÉVÉäÉìÉWÇPÇTÇOÉ Çá","2","","",""
"5","Y","640462013","","","","","","","","","","","","","","","","","","","","","","","","","","","20260601","","","","","","","3399405GCZZZ","Åyî ÅzÉtÉBÉãÉOÉâÉXÉ`ÉÄíçéÀópÉVÉäÉìÉWÇRÇOÇOÉ Çá","2","","",""
"5","Y","670000063","","","","","","","","","21.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000167","","","","","","","","","8.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000168","","","","","","","","","8.80","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000170","","","","","","","","","17.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000420","","","","","","","","","147.10","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000421","","","","","","","","","493.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000422","","","","","","","","","14.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000423","","","","","","","","","25.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000424","","","","","","","","","674.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000435","","","","","","","","","12.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670000436","","","","","","","","","45.35","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001904","","","","","","","","","33.15","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001922","","","","","","","","","30.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001923","","","","","","","","","45.45","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001924","","","","","","","","","41.85","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001925","","","","","","","","","19.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001928","","","","","","","","","154.25","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670001972","","","","","","","","","24.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002047","","","","","","","","","24.35","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002066","","","","","","","","","6.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002067","","","","","","","","","7.10","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002175","","","","","","","","","166.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002193","","","","","","","","","648.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002422","","","","","","","","","21.55","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002429","","","","","","","","","13.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002430","","","","","","","","","20.40","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002431","","","","","","","","","10.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002432","","","","","","","","","16.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002477","","","","","","","","","12.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002478","","","","","","","","","20.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002492","","","","","","","","","1653.10","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002493","","","","","","","","","183.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002494","","","","","","","","","691.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002499","","","","","","","","","21.55","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002511","","","","","","","","","802.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002518","","","","","","","","","34.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002519","","","","","","","","","65.80","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002526","","","","","","","","","7.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002547","","","","","","","","","6.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002548","","","","","","","","","7.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002555","","","","","","","","","65.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002556","","","","","","","","","66.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002613","","","","","","","","","114.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002614","","","","","","","","","175.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002615","","","","","","","","","838.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002659","","","","","","","","","20.40","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002660","","","","","","","","","25.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002803","","","","","","","","","24.55","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002922","","","","","","","","","123.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002923","","","","","","","","","122.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002948","","","","","","","","","1242.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002974","","","","","","","","","1203.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670002976","","","","","","","","","1235.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003006","","","","","","","","","1235.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003042","","","","","","","","","75.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003128","","","","","","","","","14.15","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003129","","","","","","","","","19.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003140","","","","","","","","","30.55","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003468","","","","","","","","","15.65","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003469","","","","","","","","","34.60","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003478","","","","","","","","","35.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003479","","","","","","","","","13.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003480","","","","","","","","","23.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003481","","","","","","","","","16.65","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003482","","","","","","","","","32.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003485","","","","","","","","","31.35","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003486","","","","","","","","","63.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003535","","","","","","","","","8.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003548","","","","","","","","","11.55","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003594","","","","","","","","","33.75","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003619","","","","","","","","","12.70","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003633","","","","","","","","","5.60","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003665","","","","","","","","","7.15","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003675","","","","","","","","","1275.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003706","","","","","","","","","286.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003761","","","","","","","","","6552.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003775","","","","","","","","","124.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003776","","","","","","","","","144.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003846","","","","","","","","","34.65","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003849","","","","","","","","","37.45","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003850","","","","","","","","","247.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003857","","","","","","","","","187.65","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003858","","","","","","","","","256.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003860","","","","","","","","","57.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003862","","","","","","","","","117.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003864","","","","","","","","","127.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003961","","","","","","","","","69.75","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670003966","","","","","","","","","18.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004039","","","","","","","","","20.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004246","","","","","","","","","212.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004273","","","","","","","","","3.15","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004355","","","","","","","","","143.95","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004365","","","","","","","","","59.35","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004366","","","","","","","","","59.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004367","","","","","","","","","83.15","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004368","","","","","","","","","38.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004415","","","","","","","","","15.20","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004416","","","","","","","","","39.30","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004417","","","","","","","","","68.60","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004422","","","","","","","","","1299.50","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004423","","","","","","","","","2721.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004428","","","","","","","","","46095.00","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004513","","","","","","","","","50.05","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004581","","","","","","","","","22.90","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004582","","","","","","","","","43.35","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
"5","Y","670004629","","","","","","","","","7.25","","","","","","","","","","","","","","","","","","20260601","","","","","","","","","","","",""
